Date,Total bicicle usage(seconds),Number of trips,Proportion members,Usage per bike(seconds),Week day,prcp,t max,t min,average Temp,Holiday,Holiday/Weekend,Year,Month,Week,Day,membership,Temp Level,Rain Level,Day of year,Season
2018-11-13,4957799.0,6864,0.946969696969697,722.0,Tuesday,0.6,9.4,5.6,7.5,0,0,2018,11,46,13,high,cold,light,317,autumn
2018-11-14,5718974.0,8049,0.9462044974530998,711.0,Wednesday,0.0,8.3,2.2,5.25,0,0,2018,11,46,14,high,cold,dry,318,autumn
2018-11-15,1506157.0,2155,0.9744779582366591,699.0,Thursday,1.33,4.4,-0.5,1.9500000000000002,0,0,2018,11,46,15,high,cold,heavy,319,autumn
2018-11-16,6176843.0,7702,0.9250843936639834,802.0,Friday,0.17,8.3,1.1,4.7,0,0,2018,11,46,16,high,cold,light,320,autumn
2018-11-17,8389183.0,7163,0.7960351807901718,1171.0,Saturday,0.0,9.4,-0.5,4.45,0,1,2018,11,46,17,medium,cold,dry,321,autumn
2018-11-18,6841706.0,6452,0.8126162430254185,1060.0,Sunday,0.0,10.0,-2.1,3.95,0,1,2018,11,46,18,high,cold,dry,322,autumn
2018-11-19,8302368.0,9074,0.8996032620674455,915.0,Monday,0.0,13.9,0.0,6.95,0,0,2018,11,47,19,high,cold,dry,323,autumn
2018-11-20,6929773.0,8354,0.9163275077807038,830.0,Tuesday,0.0,11.1,3.3,7.199999999999999,0,0,2018,11,47,20,high,cold,dry,324,autumn
2018-11-21,6100479.0,6745,0.8845070422535212,904.0,Wednesday,0.0,11.7,-2.1,4.8,0,0,2018,11,47,21,high,cold,dry,325,autumn
2018-11-22,1931446.0,1933,0.817899637868598,999.0,Thursday,0.0,4.4,-3.8,0.30000000000000027,1,1,2018,11,47,22,high,cold,dry,326,autumn
2018-11-23,3110480.0,2751,0.816793893129771,1131.0,Friday,0.0,0.6,-4.3,-1.8499999999999999,0,0,2018,11,47,23,high,freezing,dry,327,autumn
2018-11-24,1181432.0,1499,0.8979319546364243,788.0,Saturday,1.68,8.9,-2.1,3.4000000000000004,0,1,2018,11,47,24,high,cold,heavy,328,autumn
2018-11-25,8074454.0,6287,0.7868617782726259,1284.0,Sunday,0.0,16.1,3.3,9.700000000000001,0,1,2018,11,47,25,medium,cold,dry,329,autumn
2018-11-26,4252430.0,5809,0.9550697194009296,732.0,Monday,0.42,10.6,3.9,7.25,0,0,2018,11,48,26,high,cold,light,330,autumn
2018-11-27,4884059.0,6611,0.9635456058085009,739.0,Tuesday,0.0,5.6,1.1,3.3499999999999996,0,0,2018,11,48,27,high,cold,dry,331,autumn
2018-11-28,4183655.0,6140,0.9697068403908796,681.0,Wednesday,0.0,3.9,-1.0,1.45,0,0,2018,11,48,28,high,cold,dry,332,autumn
2018-11-29,4946571.0,6829,0.9579733489529946,724.0,Thursday,0.0,5.6,-2.1,1.7499999999999998,0,0,2018,11,48,29,high,cold,dry,333,autumn
2018-11-30,5489026.0,7016,0.9361459521094642,782.0,Friday,0.0,6.1,0.6,3.3499999999999996,0,0,2018,11,48,30,high,cold,dry,334,autumn
2018-12-01,5469564.0,6470,0.8831530139103555,845.0,Saturday,0.23,6.7,-1.6,2.55,0,1,2018,12,48,1,high,cold,light,335,autumn
2018-12-02,8906704.0,9666,0.8861990482102214,921.0,Sunday,0.16,13.9,6.7,10.3,0,1,2018,12,48,2,high,cold,light,336,autumn
2018-12-03,13856842.0,16354,0.9428274428274428,847.0,Monday,0.0,14.4,6.1,10.25,0,0,2018,12,49,3,high,cold,dry,337,autumn
2018-12-04,7075868.0,9479,0.9594893976157822,746.0,Tuesday,0.0,6.1,-1.6,2.25,0,0,2018,12,49,4,high,cold,dry,338,autumn
2018-12-05,4998370.0,6506,0.9375960651706118,768.0,Wednesday,0.0,3.3,-2.1,0.5999999999999999,0,0,2018,12,49,5,high,cold,dry,339,autumn
2018-12-06,5009931.0,6952,0.9531070195627158,721.0,Thursday,0.0,6.1,-3.2,1.4499999999999997,0,0,2018,12,49,6,high,cold,dry,340,autumn
2018-12-07,4838135.0,6566,0.9501979896436188,737.0,Friday,0.0,5.6,-3.8,0.8999999999999999,0,0,2018,12,49,7,high,cold,dry,341,autumn
2018-12-08,4005936.0,4420,0.8900452488687782,906.0,Saturday,0.0,3.3,-7.1,-1.9,0,1,2018,12,49,8,high,freezing,dry,342,autumn
2018-12-09,2963361.0,3547,0.9030166337750212,835.0,Sunday,0.0,0.6,-2.1,-0.75,0,1,2018,12,49,9,high,freezing,dry,343,autumn
2018-12-10,4500484.0,6105,0.9562653562653562,737.0,Monday,0.0,3.9,-3.8,0.050000000000000044,0,0,2018,12,50,10,high,cold,dry,344,autumn
2018-12-11,5467710.0,6995,0.9429592566118656,782.0,Tuesday,0.0,6.7,-6.6,0.050000000000000266,0,0,2018,12,50,11,high,cold,dry,345,autumn
2018-12-12,5848545.0,7574,0.9442830736730922,772.0,Wednesday,0.0,7.8,-0.5,3.65,0,0,2018,12,50,12,high,cold,dry,346,autumn
2018-12-13,6333165.0,8205,0.9377209018890921,772.0,Thursday,0.0,10.0,1.7,5.85,0,0,2018,12,50,13,high,cold,dry,347,autumn
2018-12-14,4957079.0,6416,0.9365648379052368,773.0,Friday,0.22,8.9,0.6,4.75,0,0,2018,12,50,14,high,cold,light,348,autumn
2018-12-15,902481.0,1208,0.9221854304635762,747.0,Saturday,2.24,11.7,8.9,10.3,0,1,2018,12,50,15,high,cold,heavy,349,autumn
2018-12-16,1820280.0,2363,0.9267879813796022,770.0,Sunday,0.69,8.9,2.2,5.550000000000001,0,1,2018,12,50,16,high,cold,light,350,autumn
2018-12-17,6545638.0,7772,0.9209984559958828,842.0,Monday,0.0,12.8,2.8,7.800000000000001,0,0,2018,12,51,17,high,cold,dry,351,autumn
2018-12-18,5620629.0,7514,0.9494277348948628,748.0,Tuesday,0.0,7.2,-4.3,1.4500000000000002,0,0,2018,12,51,18,high,cold,dry,352,autumn
2018-12-19,5812737.0,7466,0.9465577283686044,779.0,Wednesday,0.0,9.4,-4.9,2.25,0,0,2018,12,51,19,high,cold,dry,353,autumn
2018-12-20,3380722.0,4399,0.9645373948624688,769.0,Thursday,0.78,15.6,-2.7,6.449999999999999,0,0,2018,12,51,20,high,cold,light,354,autumn
2018-12-21,5133719.0,5696,0.9176615168539326,901.0,Friday,0.43,17.2,9.4,13.3,0,0,2018,12,51,21,high,cold,light,355,winter
2018-12-22,4258295.0,3710,0.8377358490566038,1148.0,Saturday,0.01,10.6,2.8,6.699999999999999,0,1,2018,12,51,22,high,cold,light,356,winter
2018-12-23,4343848.0,3270,0.7850152905198777,1328.0,Sunday,0.01,10.0,-2.1,3.95,0,1,2018,12,51,23,medium,cold,light,357,winter
2018-12-24,2959812.0,2492,0.8254414125200642,1188.0,Monday,0.0,7.8,1.7,4.75,0,0,2018,12,52,24,high,cold,dry,358,winter
2018-12-25,3155158.0,1744,0.6857798165137615,1809.0,Tuesday,0.0,5.6,-3.8,0.8999999999999999,1,1,2018,12,52,25,low,cold,dry,359,winter
2018-12-26,4171612.0,3752,0.8019722814498934,1112.0,Wednesday,0.0,9.4,-4.9,2.25,0,0,2018,12,52,26,high,cold,dry,360,winter
2018-12-27,6731019.0,5430,0.7882136279926335,1240.0,Thursday,0.0,10.6,-3.2,3.6999999999999997,0,0,2018,12,52,27,medium,cold,dry,361,winter
2018-12-28,2047048.0,2125,0.9218823529411764,963.0,Friday,1.08,12.2,5.0,8.6,0,0,2018,12,52,28,high,cold,heavy,362,winter
2018-12-29,8782023.0,6008,0.7077230359520639,1462.0,Saturday,0.0,12.2,1.7,6.949999999999999,0,1,2018,12,52,29,medium,cold,dry,363,winter
2018-12-30,6940131.0,4929,0.7372692229661189,1408.0,Sunday,0.0,8.9,-0.5,4.2,0,1,2018,12,52,30,medium,cold,dry,364,winter
2018-12-31,1985512.0,2401,0.9046230737192836,827.0,Monday,0.69,9.4,-1.0,4.2,0,0,2018,12,1,31,high,cold,light,365,winter
2019-01-01,6843877.0,4540,0.7614537444933921,1507.0,Tuesday,0.03,16.1,5.0,10.55,1,1,2019,1,1,1,medium,cold,light,1,winter
2019-01-02,6003613.0,6567,0.8994974874371859,914.0,Wednesday,0.0,7.2,2.8,5.0,0,0,2019,1,1,2,high,cold,dry,2,winter
2019-01-03,7055592.0,7604,0.8766438716465018,928.0,Thursday,0.0,9.4,-1.0,4.2,0,0,2019,1,1,3,high,cold,dry,3,winter
2019-01-04,7019778.0,7362,0.884813909263787,954.0,Friday,0.04,8.9,-2.1,3.4000000000000004,0,0,2019,1,1,4,high,cold,light,4,winter
2019-01-05,5032023.0,5106,0.8627105366235801,986.0,Saturday,0.02,10.0,6.7,8.35,0,1,2019,1,1,5,high,cold,light,5,winter
2019-01-06,7349048.0,6050,0.8100826446280992,1215.0,Sunday,0.0,12.2,1.7,6.949999999999999,0,1,2019,1,1,6,high,cold,dry,6,winter
2019-01-07,4872389.0,6216,0.962033462033462,784.0,Monday,0.0,2.8,0.0,1.4,0,0,2019,1,2,7,high,cold,dry,7,winter
2019-01-08,6972948.0,7655,0.9359895493141738,911.0,Tuesday,0.16,11.1,1.7,6.3999999999999995,0,0,2019,1,2,8,high,cold,light,8,winter
2019-01-09,4748021.0,6408,0.9563046192259675,741.0,Wednesday,0.0,10.0,-1.6,4.2,0,0,2019,1,2,9,high,cold,dry,9,winter
2019-01-10,4028534.0,5562,0.9683567062207838,724.0,Thursday,0.0,2.8,-2.7,0.04999999999999982,0,0,2019,1,2,10,high,cold,dry,10,winter
2019-01-11,4258130.0,5677,0.9577241500792671,750.0,Friday,0.0,3.3,-4.3,-0.5,0,0,2019,1,2,11,high,freezing,dry,11,winter
2019-01-12,3005034.0,3629,0.8994213281895839,828.0,Saturday,0.16,1.7,-4.9,-1.6,0,1,2019,1,2,12,high,freezing,light,12,winter
2019-01-13,656353.0,628,0.9347133757961784,1045.0,Sunday,0.37,-0.5,-2.7,-1.6,0,1,2019,1,2,13,high,freezing,light,13,winter
2019-01-14,1751307.0,1522,0.9540078843626808,1151.0,Monday,0.0,1.7,-5.5,-1.9,0,0,2019,1,3,14,high,freezing,dry,14,winter
2019-01-15,2812930.0,3779,0.9722148716591692,744.0,Tuesday,0.0,3.3,-6.6,-1.65,0,0,2019,1,3,15,high,freezing,dry,15,winter
2019-01-16,3575361.0,4942,0.9662080129502226,723.0,Wednesday,0.0,3.9,-7.1,-1.5999999999999999,0,0,2019,1,3,16,high,freezing,dry,16,winter
2019-01-17,3606693.0,5085,0.9689282202556538,709.0,Thursday,0.06,2.8,-1.0,0.8999999999999999,0,0,2019,1,3,17,high,cold,light,17,winter
2019-01-18,4820466.0,5732,0.930914166085136,841.0,Friday,0.06,6.7,-0.5,3.1,0,0,2019,1,3,18,high,cold,light,18,winter
2019-01-19,3751200.0,3566,0.8544587773415592,1052.0,Saturday,0.76,3.3,0.6,1.95,0,1,2019,1,3,19,high,cold,light,19,winter
2019-01-20,2182356.0,2590,0.905019305019305,843.0,Sunday,0.24,9.4,-8.8,0.2999999999999998,0,1,2019,1,3,20,high,cold,light,20,winter
2019-01-21,1150451.0,1592,0.966708542713568,723.0,Monday,0.0,-6.0,-11.0,-8.5,1,1,2019,1,4,21,high,freezing,dry,21,winter
2019-01-22,3542180.0,4585,0.9696837513631408,773.0,Tuesday,0.0,0.6,-11.6,-5.5,0,0,2019,1,4,22,high,freezing,dry,22,winter
2019-01-23,5067829.0,6708,0.960644007155635,755.0,Wednesday,0.0,12.2,-2.7,4.75,0,0,2019,1,4,23,high,cold,dry,23,winter
2019-01-24,2615942.0,3876,0.978844169246646,675.0,Thursday,1.01,13.9,-0.5,6.7,0,0,2019,1,4,24,high,cold,heavy,24,winter
2019-01-25,4965414.0,6263,0.9530576401085742,793.0,Friday,0.0,5.0,-4.9,0.04999999999999982,0,0,2019,1,4,25,high,cold,dry,25,winter
2019-01-26,4252812.0,4494,0.8756119270137962,946.0,Saturday,0.0,3.3,-7.7,-2.2,0,1,2019,1,4,26,high,freezing,dry,26,winter
2019-01-27,4314014.0,4500,0.8775555555555555,959.0,Sunday,0.0,8.3,-6.6,0.8500000000000005,0,1,2019,1,4,27,high,cold,dry,27,winter
2019-01-28,4771964.0,6325,0.9622134387351778,754.0,Monday,0.0,3.3,-4.3,-0.5,0,0,2019,1,5,28,high,freezing,dry,28,winter
2019-01-29,3069387.0,4335,0.9707035755478662,708.0,Tuesday,0.24,3.3,-4.3,-0.5,0,0,2019,1,5,29,high,freezing,light,29,winter
2019-01-30,2969216.0,4020,0.9805970149253732,739.0,Wednesday,0.0,1.1,-13.2,-6.05,0,0,2019,1,5,30,high,freezing,dry,30,winter
2019-01-31,2409832.0,3862,0.9785085447954428,624.0,Thursday,0.0,-6.0,-14.9,-10.45,0,0,2019,1,5,31,high,freezing,dry,31,winter
2019-02-01,1724064.0,2467,0.9825699229833806,699.0,Friday,0.09,-6.6,-12.1,-9.35,0,0,2019,2,5,1,high,freezing,light,32,winter
2019-02-02,3497676.0,3420,0.8926900584795322,1023.0,Saturday,0.0,3.3,-13.2,-4.949999999999999,0,1,2019,2,5,2,high,freezing,dry,33,winter
2019-02-03,5320385.0,5052,0.8652019002375297,1053.0,Sunday,0.0,10.6,-5.5,2.55,0,1,2019,2,5,3,high,cold,dry,34,winter
2019-02-04,6980304.0,7797,0.9294600487366936,895.0,Monday,0.0,15.0,-2.7,6.15,0,0,2019,2,6,4,high,cold,dry,35,winter
2019-02-05,9257329.0,9213,0.9193530880277868,1005.0,Tuesday,0.0,21.7,-1.0,10.35,0,0,2019,2,6,5,high,cold,dry,36,winter
2019-02-06,5898931.0,6944,0.9428283410138248,850.0,Wednesday,0.12,10.0,2.2,6.1,0,0,2019,2,6,6,high,cold,light,37,winter
2019-02-07,6996651.0,7851,0.9333842822570372,891.0,Thursday,0.0,11.1,5.6,8.35,0,0,2019,2,6,7,high,cold,dry,38,winter
2019-02-08,5687510.0,6651,0.9373026612539468,855.0,Friday,0.02,13.9,0.0,6.95,0,0,2019,2,6,8,high,cold,light,39,winter
2019-02-09,3552433.0,4027,0.8867643407002731,882.0,Saturday,0.0,2.2,-4.9,-1.35,0,1,2019,2,6,9,high,freezing,dry,40,winter
2019-02-10,3519365.0,3924,0.8807339449541285,897.0,Sunday,0.07,3.3,-8.2,-2.4499999999999997,0,1,2019,2,6,10,high,freezing,light,41,winter
2019-02-11,2184863.0,3244,0.9778051787916152,674.0,Monday,0.67,0.0,-1.0,-0.5,0,0,2019,2,7,11,high,freezing,light,42,winter
2019-02-12,1804375.0,2585,0.9845261121856866,698.0,Tuesday,0.81,1.7,-1.0,0.35,0,0,2019,2,7,12,high,cold,light,43,winter
2019-02-13,5522486.0,7303,0.9630288922360674,756.0,Wednesday,0.0,7.8,0.0,3.9,0,0,2019,2,7,13,high,cold,dry,44,winter
2019-02-14,6283239.0,7452,0.9455179817498658,843.0,Thursday,0.0,11.1,-3.2,3.9499999999999997,0,0,2019,2,7,14,high,cold,dry,45,winter
2019-02-15,9867222.0,9177,0.8750136210090443,1075.0,Friday,0.0,18.9,5.6,12.25,0,0,2019,2,7,15,high,cold,dry,46,winter
2019-02-16,7294787.0,5701,0.7833713383616909,1280.0,Saturday,0.0,10.0,0.0,5.0,0,1,2019,2,7,16,medium,cold,dry,47,winter
2019-02-17,4395619.0,3991,0.8005512402906539,1101.0,Sunday,0.21,2.8,-3.2,-0.20000000000000018,0,1,2019,2,7,17,high,freezing,light,48,winter
2019-02-18,4382367.0,4589,0.8607539769012856,955.0,Monday,0.28,8.9,0.6,4.75,1,1,2019,2,8,18,high,cold,light,49,winter
2019-02-19,4799826.0,6319,0.951258110460516,760.0,Tuesday,0.0,5.0,-3.2,0.8999999999999999,0,0,2019,2,8,19,high,cold,dry,50,winter
2019-02-20,671730.0,941,0.9659936238044632,714.0,Wednesday,0.74,0.6,-2.1,-0.75,0,0,2019,2,8,20,high,freezing,light,51,winter
2019-02-21,5475243.0,6591,0.9241389773934152,831.0,Thursday,0.0,13.9,-1.0,6.45,0,0,2019,2,8,21,high,cold,dry,52,winter
2019-02-22,6252723.0,7183,0.9138243073924543,870.0,Friday,0.0,10.0,2.8,6.4,0,0,2019,2,8,22,high,cold,dry,53,winter
2019-02-23,2404224.0,2754,0.9121278140885984,873.0,Saturday,0.17,4.4,2.2,3.3000000000000003,0,1,2019,2,8,23,high,cold,light,54,winter
2019-02-24,5862117.0,5198,0.8443632166217776,1128.0,Sunday,0.46,12.8,2.8,7.800000000000001,0,1,2019,2,8,24,high,cold,light,55,winter
2019-02-25,4490787.0,5922,0.959642012833502,758.0,Monday,0.0,8.3,2.2,5.25,0,0,2019,2,9,25,high,cold,dry,56,winter
2019-02-26,6340211.0,7560,0.9482804232804232,839.0,Tuesday,0.0,11.7,-2.7,4.5,0,0,2019,2,9,26,high,cold,dry,57,winter
2019-02-27,4922466.0,6831,0.9604743083003952,721.0,Wednesday,0.0,3.3,-1.6,0.8499999999999999,0,0,2019,2,9,27,high,cold,dry,58,winter
2019-02-28,6271250.0,7443,0.9418245331183662,843.0,Thursday,0.0,7.8,2.2,5.0,0,0,2019,2,9,28,high,cold,dry,59,winter
2019-03-01,3016029.0,4069,0.9515851560579996,741.0,Friday,0.74,2.2,-1.0,0.6000000000000001,0,0,2019,3,9,1,high,cold,light,60,winter
2019-03-02,6129702.0,5371,0.8173524483336436,1141.0,Saturday,0.05,7.8,0.6,4.2,0,1,2019,3,9,2,high,cold,light,61,winter
2019-03-03,2007546.0,2309,0.8986574274577739,869.0,Sunday,0.79,5.0,0.6,2.8,0,1,2019,3,9,3,high,cold,light,62,winter
2019-03-04,4704521.0,6265,0.9417398244213888,751.0,Monday,0.01,4.4,-2.7,0.8500000000000001,0,0,2019,3,10,4,high,cold,light,63,winter
2019-03-05,5455488.0,6760,0.931508875739645,807.0,Tuesday,0.0,4.4,-5.5,-0.5499999999999998,0,0,2019,3,10,5,high,freezing,dry,64,winter
2019-03-06,3828037.0,5537,0.9656853891999276,691.0,Wednesday,0.0,0.0,-7.7,-3.85,0,0,2019,3,10,6,high,freezing,dry,65,winter
2019-03-07,5044094.0,6629,0.9425252677628602,761.0,Thursday,0.0,5.6,-7.7,-1.0500000000000003,0,0,2019,3,10,7,high,freezing,dry,66,winter
2019-03-08,3423984.0,4695,0.94653887113951,729.0,Friday,0.14,4.4,-3.2,0.6000000000000001,0,0,2019,3,10,8,high,cold,light,67,winter
2019-03-09,6103609.0,5606,0.8189439885836604,1089.0,Saturday,0.04,5.6,0.6,3.0999999999999996,0,1,2019,3,10,9,high,cold,light,68,winter
2019-03-10,9197724.0,6530,0.7652373660030628,1409.0,Sunday,0.46,13.9,2.8,8.35,0,1,2019,3,10,10,medium,cold,light,69,winter
2019-03-11,9851294.0,9615,0.8868434737389496,1025.0,Monday,0.0,16.7,6.1,11.399999999999999,0,0,2019,3,11,11,high,cold,dry,70,winter
2019-03-12,8419111.0,8935,0.9162842753217684,942.0,Tuesday,0.0,11.1,-1.0,5.05,0,0,2019,3,11,12,high,cold,dry,71,winter
2019-03-13,9095425.0,9206,0.8939821855311754,988.0,Wednesday,0.0,13.3,-3.8,4.75,0,0,2019,3,11,13,high,cold,dry,72,winter
2019-03-14,13457817.0,11578,0.8425462083261358,1162.0,Thursday,0.0,22.2,3.9,13.049999999999999,0,0,2019,3,11,14,high,cold,dry,73,winter
2019-03-15,13074773.0,11673,0.8384305662640281,1120.0,Friday,0.03,25.6,12.2,18.9,0,0,2019,3,11,15,high,nice,light,74,winter
2019-03-16,11999327.0,8728,0.7583638863428047,1375.0,Saturday,0.0,12.2,3.9,8.049999999999999,0,1,2019,3,11,16,medium,cold,dry,75,winter
2019-03-17,10580115.0,7660,0.7561357702349869,1381.0,Sunday,0.0,10.6,-2.1,4.25,0,1,2019,3,11,17,medium,cold,dry,76,winter
2019-03-18,7309426.0,8019,0.9241800723282204,912.0,Monday,0.0,9.4,0.6,5.0,0,0,2019,3,12,18,high,cold,dry,77,winter
2019-03-19,9373776.0,9471,0.9104635202196176,990.0,Tuesday,0.0,11.1,-2.7,4.199999999999999,0,0,2019,3,12,19,high,cold,dry,78,winter
2019-03-20,9088575.0,9990,0.9103103103103104,910.0,Wednesday,0.01,11.1,-2.1,4.5,0,0,2019,3,12,20,high,cold,light,79,winter
2019-03-21,1431450.0,2053,0.9756453969800292,697.0,Thursday,1.74,10.6,6.1,8.35,0,0,2019,3,12,21,high,cold,heavy,80,spring
2019-03-22,5266911.0,6890,0.9332365747460089,764.0,Friday,0.11,11.7,3.9,7.8,0,0,2019,3,12,22,high,cold,light,81,spring
2019-03-23,10195959.0,7672,0.7735922836287801,1329.0,Saturday,0.0,11.1,1.1,6.1,0,1,2019,3,12,23,medium,cold,dry,82,spring
2019-03-24,17502046.0,10883,0.7220435541670496,1608.0,Sunday,0.0,18.3,-2.1,8.1,0,1,2019,3,12,24,medium,cold,dry,83,spring
2019-03-25,8935476.0,8923,0.9017146699540514,1001.0,Monday,0.0,17.2,5.0,11.1,0,0,2019,3,13,25,high,cold,dry,84,spring
2019-03-26,8938293.0,9269,0.9099147696623152,964.0,Tuesday,0.0,10.0,-1.0,4.5,0,0,2019,3,13,26,high,cold,dry,85,spring
2019-03-27,9363631.0,9802,0.9050193837992246,955.0,Wednesday,0.0,10.6,-2.1,4.25,0,0,2019,3,13,27,high,cold,dry,86,spring
2019-03-28,12019979.0,11478,0.8772434221989893,1047.0,Thursday,0.0,15.6,-2.1,6.75,0,0,2019,3,13,28,high,cold,dry,87,spring
2019-03-29,15262782.0,12712,0.8436123348017621,1201.0,Friday,0.0,21.7,5.0,13.35,0,0,2019,3,13,29,high,cold,dry,88,spring
2019-03-30,33504634.0,17911,0.6770699570096589,1871.0,Saturday,0.0,25.0,9.4,17.2,0,1,2019,3,13,30,low,nice,dry,89,spring
2019-03-31,10623519.0,7572,0.7889593238246171,1403.0,Sunday,0.02,17.8,0.6,9.200000000000001,0,1,2019,3,13,31,medium,cold,light,90,spring
2019-04-01,9113371.0,8865,0.9068245910885504,1028.0,Monday,0.0,10.0,-0.5,4.75,0,0,2019,4,14,1,high,cold,dry,91,spring
2019-04-02,7216246.0,7895,0.9270424319189359,914.0,Tuesday,0.03,9.4,-1.0,4.2,0,0,2019,4,14,2,high,cold,light,92,spring
2019-04-03,16018819.0,13142,0.8563384568558821,1219.0,Wednesday,0.0,21.1,1.1,11.100000000000001,0,0,2019,4,14,3,high,cold,dry,93,spring
2019-04-04,15460188.0,13243,0.8408215661103979,1167.0,Thursday,0.0,19.4,4.4,11.899999999999999,0,0,2019,4,14,4,high,cold,dry,94,spring
2019-04-05,4987533.0,5908,0.9091062965470548,844.0,Friday,0.02,11.7,6.1,8.899999999999999,0,0,2019,4,14,5,high,cold,light,95,spring
2019-04-06,33446813.0,18346,0.6663577891638505,1823.0,Saturday,0.0,21.1,6.1,13.600000000000001,0,1,2019,4,14,6,low,cold,dry,96,spring
2019-04-07,25909855.0,14897,0.6974558635966973,1739.0,Sunday,0.0,21.7,6.1,13.899999999999999,0,1,2019,4,14,7,low,cold,dry,97,spring
2019-04-08,12177107.0,10955,0.8731172980374259,1112.0,Monday,0.02,28.9,12.2,20.549999999999997,0,0,2019,4,15,8,high,nice,light,98,spring
2019-04-09,13697520.0,13025,0.8869097888675623,1052.0,Tuesday,0.0,26.7,16.1,21.4,0,0,2019,4,15,9,high,nice,dry,99,spring
2019-04-10,13184955.0,12721,0.8942693184498074,1036.0,Wednesday,0.0,20.6,6.7,13.65,0,0,2019,4,15,10,high,cold,dry,100,spring
2019-04-11,10968918.0,11852,0.9027168410394871,925.0,Thursday,0.0,14.4,7.2,10.8,0,0,2019,4,15,11,high,cold,dry,101,spring
2019-04-12,9162192.0,9628,0.90351059410054,952.0,Friday,0.04,22.2,8.3,15.25,0,0,2019,4,15,12,high,nice,light,102,spring
2019-04-13,24637688.0,14618,0.7124093583253523,1685.0,Saturday,0.1,25.0,16.1,20.55,0,1,2019,4,15,13,medium,nice,light,103,spring
2019-04-14,15675781.0,9913,0.7178452537072529,1581.0,Sunday,0.0,22.8,13.9,18.35,0,1,2019,4,15,14,medium,nice,dry,104,spring
2019-04-15,8112798.0,8271,0.8688187643573932,981.0,Monday,0.4,21.7,6.1,13.899999999999999,0,0,2019,4,16,15,high,cold,light,105,spring
2019-04-16,13997760.0,11898,0.8434190620272315,1176.0,Tuesday,0.0,20.6,5.6,13.100000000000001,0,0,2019,4,16,16,high,cold,dry,106,spring
2019-04-17,13754204.0,12447,0.8483168635012452,1105.0,Wednesday,0.0,19.4,9.4,14.399999999999999,0,0,2019,4,16,17,high,cold,dry,107,spring
2019-04-18,15013685.0,12952,0.8240426189005559,1159.0,Thursday,0.0,26.1,11.7,18.9,0,0,2019,4,16,18,high,nice,dry,108,spring
2019-04-19,9168886.0,8372,0.8437649307214524,1095.0,Friday,0.35,25.0,17.8,21.4,0,0,2019,4,16,19,high,nice,light,109,spring
2019-04-20,26198606.0,14314,0.6657817521307811,1830.0,Saturday,0.01,23.3,15.0,19.15,0,1,2019,4,16,20,low,nice,light,110,spring
2019-04-21,18821289.0,10996,0.6907057111676973,1712.0,Sunday,0.0,20.6,11.1,15.850000000000001,0,1,2019,4,16,21,low,nice,dry,111,spring
2019-04-22,13710096.0,12209,0.8578098124334508,1123.0,Monday,0.0,22.8,11.1,16.95,0,0,2019,4,17,22,high,nice,dry,112,spring
2019-04-23,14476476.0,13243,0.8800875934455942,1093.0,Tuesday,0.0,28.9,8.9,18.9,0,0,2019,4,17,23,high,nice,dry,113,spring
2019-04-24,13765439.0,13234,0.8833308145685356,1040.0,Wednesday,0.0,24.4,13.3,18.85,0,0,2019,4,17,24,high,nice,dry,114,spring
2019-04-25,13188871.0,12339,0.8613339816840911,1069.0,Thursday,0.01,22.8,13.3,18.05,0,0,2019,4,17,25,high,nice,light,115,spring
2019-04-26,8773770.0,8808,0.8944141689373297,996.0,Friday,0.44,25.0,13.3,19.15,0,0,2019,4,17,26,high,nice,light,116,spring
2019-04-27,18153556.0,12052,0.7353966146697644,1506.0,Saturday,0.02,21.1,10.6,15.850000000000001,0,1,2019,4,17,27,medium,nice,light,117,spring
2019-04-28,14071993.0,9876,0.7589104900769542,1425.0,Sunday,0.02,22.8,8.9,15.850000000000001,0,1,2019,4,17,28,medium,nice,light,118,spring
2019-04-29,9455792.0,10172,0.8882225717656311,930.0,Monday,0.0,16.7,3.3,10.0,0,0,2019,4,18,29,high,cold,dry,119,spring
2019-04-30,11097115.0,11801,0.9011948139988136,940.0,Tuesday,0.0,27.8,10.6,19.2,0,0,2019,4,18,30,high,nice,dry,120,spring
2019-05-01,11658783.0,11941,0.8957373754291935,976.0,Wednesday,0.0,18.3,13.9,16.1,0,0,2019,5,18,1,high,nice,dry,121,spring
2019-05-02,10204111.0,9894,0.8862947240751969,1031.0,Thursday,0.82,31.1,15.0,23.05,0,0,2019,5,18,2,high,nice,light,122,spring
2019-05-03,13781876.0,12464,0.8621630295250321,1106.0,Friday,0.02,21.7,14.4,18.05,0,0,2019,5,18,3,high,nice,light,123,spring
2019-05-04,15430871.0,11034,0.7572956316838861,1398.0,Saturday,0.08,23.9,16.7,20.299999999999997,0,1,2019,5,18,4,medium,nice,light,124,spring
2019-05-05,2739226.0,2689,0.8817404239494235,1019.0,Sunday,0.84,18.9,13.3,16.1,0,1,2019,5,18,5,high,nice,light,125,spring
2019-05-06,11633866.0,11702,0.8838660058109725,994.0,Monday,0.0,25.6,13.9,19.75,0,0,2019,5,19,6,high,nice,dry,126,spring
2019-05-07,12817790.0,12282,0.8874776095098518,1044.0,Tuesday,0.0,27.8,12.8,20.3,0,0,2019,5,19,7,high,nice,dry,127,spring
